Product Title,Final Price,Reduction?,Price Without Reduction,Buy 2 for,URL Product,URL Image,Stock Status
"La Crema Sonoma Coast Chardonnay White Wine",19.54,yes,26.27,,https://www.instacart.com/store/items/item_186976430,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cf56fd05-8f0d-4626-882b-7020f8f67956.jpg",
"Bread & Butter Rose, California",14.94,yes,20.69,,https://www.instacart.com/store/items/item_748543908,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bd80ed8b-40cc-4640-8bfc-4512f061701c.png",
"O Organics Cabernet Sauvignon, California",11.49,yes,16.09,,https://www.instacart.com/store/items/item_1473048239,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_43803aad-1ef4-403b-b285-717a45355e15.png",
"Bread & Butter Chardonnay",14.94,yes,20.69,,https://www.instacart.com/store/items/item_491024050,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5d6fe730-5b05-4a21-b0ff-e7d129568932.png",
"La Crema Monterey Pinot Noir Rosé Rose Wine",14.94,yes,25.29,,https://www.instacart.com/store/items/item_267881360,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_edeba6d3-a6b5-4c76-bbc1-d8df6dc0f879.jpg",
"Whispering Angel Rose Wine",27.59,yes,36.12,,https://www.instacart.com/store/items/item_3180704366,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_684f1ecd-19c7-4346-9ed9-a7b2ac4e6738.jpg",
"Stella Rosa Rosso",13.79,yes,17.24,,https://www.instacart.com/store/items/item_187201899,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c508c41a-1b22-4337-ac26-38d9e8c41b8b.jpg",
"Flowers Pinot Noir, Sonoma Coast, Sonoma Country, 2015",55.19,yes,73.91,,https://www.instacart.com/store/items/item_187303271,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b8d20c50-8c11-4572-af91-5e95ad98521f.png",
"Stella Rosa Red",13.79,yes,17.24,,https://www.instacart.com/store/items/item_187218387,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5172822d-e2ca-4000-9a77-fe3ea0ed2028.png",
"Franzia® Crisp White White Wine",11.49,yes,16.41,,https://www.instacart.com/store/items/item_187341130,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_63c73a8c-9259-4966-bbe4-ae27a701dfac.jpg",
"A to Z Wineworks Chardonnay, Oregon",17.24,yes,22.99,,https://www.instacart.com/store/items/item_602310910,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_97c255c6-3d7d-4267-8056-a69cae278230.png",
"Wente Vineyards Riva Ranch Chardonnay",18.39,yes,25.29,,https://www.instacart.com/store/items/item_187309125,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2c3f573f-ae9a-41a4-88a7-9921d3083dfb.png",
"Joel Gott Wines Oregon Pinot Gris White Wine",13.79,yes,19.70,,https://www.instacart.com/store/items/item_184354218,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_061d2b1f-1806-42b6-a8c7-7e8b7e21904d.jpg",
"Barefoot Chardonnay White Wine",6.66,yes,8.20,,https://www.instacart.com/store/items/item_184332876,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8b0e5f85-c41e-41d3-abc8-e44c2beb3ddf.png",
"Beringer Main & Vine Chenin Blanc White Wine",4.01,yes,6.56,,https://www.instacart.com/store/items/item_187272829,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5dbe6d65-5b82-45a2-8ea3-b63b4ad1712d.png",
"Chandon Blanc De Noirs Wine",21.84,yes,29.89,,https://www.instacart.com/store/items/item_3181005799,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png",
"Yellow Tail Chardonnay",11.49,yes,16.09,,https://www.instacart.com/store/items/item_184445690,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ade26998-9fbc-48fe-b5b8-5ff97c0f8c78.jpg",
"Barefoot Fruitscato Blueberry Moscato Sweet Wine",6.66,yes,8.20,,https://www.instacart.com/store/items/item_12408818764,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_906eaba9-84b5-4c05-b746-66573d7aab4c.png",
"Bartenura Pinot Grigio",16.09,yes,21.84,,https://www.instacart.com/store/items/item_390588294,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a03c40d3-a88b-4f1e-9f73-7a2e95e85297.png",running low
"La Vieille Ferme Recolte, 2018",8.04,yes,11.49,,https://www.instacart.com/store/items/item_187321048,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3fb685c0-a70a-4317-9c7b-963dc90d6db6.png",
"Stag's Leap Petite Sirah",37.94,yes,59.12,,https://www.instacart.com/store/items/item_187230905,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_187f98c4-0d9e-4026-9b56-2ed4a9dd834a.jpg",
"Decoy Sauvignon Blanc, California",18.39,yes,29.56,,https://www.instacart.com/store/items/item_187018252,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5a3553bc-dada-44ee-bd76-c87a537f77ca.png",
"Charles Smith Wines Rose Wine",9.74,yes,17.24,,https://www.instacart.com/store/items/item_1488410929,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ce6a2bea-27d0-4232-9f4b-b4f6b683dcf1.jpg",
"Sutter Home White Zinfandel Rose Wine",10.21,yes,11.49,,https://www.instacart.com/store/items/item_187307491,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b0957049-7f81-4a05-acdb-3c6e625426e0.jpg",
"Manischewitz Concord Kosher Red Wine",5.74,yes,7.87,,https://www.instacart.com/store/items/item_187305760,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_81578e67-3537-4640-9ffa-53a94a5bae7c.png",
"Moët & Chandon Imperial Rose Champagne",89.69,yes,112.69,,https://www.instacart.com/store/items/item_3614293724,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6dad6107-7788-4b58-8bb4-f487d00ced34.png",
"Fleur de Mer French Rose Wine",20.69,yes,27.36,,https://www.instacart.com/store/items/item_187294442,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4c55628f-8597-4a8d-b226-8df04c3f0393.png",
"Barefoot Riesling White Wine",6.66,yes,8.20,,https://www.instacart.com/store/items/item_187225348,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2e8e801c-1df2-424f-b614-34e5b2a4663a.png",
"Château de Campuget Rose Wine, 2017",13.79,yes,18.39,,https://www.instacart.com/store/items/item_184309296,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5dbabfd6-51e2-4909-aed3-dc71fad153ad.png",
"Mind & Body Low Calorie Rose Wine",12.64,yes,14.94,,https://www.instacart.com/store/items/item_2631882421,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b6eae44a-cdeb-4827-92e0-7a3de34471fa.jpg",
"Meridian® Vineyards Chardonnay White Wine",4.59,yes,8.04,,https://www.instacart.com/store/items/item_187239574,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_54bba25d-86f4-4401-bb4b-29a4bb7c6187.jpg",
"Apothic Pinot Noir, California",10.21,yes,16.09,,https://www.instacart.com/store/items/item_2975841720,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b425976a-4dc8-4b8a-8769-a3452fe1cbd0.png",
"Erath Pinot Noir",19.54,yes,26.27,,https://www.instacart.com/store/items/item_187326167,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d96cb9e8-bb51-468d-9abf-c46af3bb0cbd.jpg",
"A to Z Wineworks Riesling, Oregon, 2019",17.24,yes,25.29,,https://www.instacart.com/store/items/item_606615217,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_19698300-7c08-4fc9-91f7-5a560585f8db.png",
"Barefoot Sauvignon Blanc White Wine",6.66,yes,8.20,,https://www.instacart.com/store/items/item_184463547,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ca292cda-7320-4af1-a0f6-d85e0c5ae5b8.png",
"Longevity Brand Cabernet Sauvignon, California",14.94,yes,18.39,,https://www.instacart.com/store/items/item_3230075383,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e15c11d9-66b9-4d31-813f-58e694f3624e.png",
"La Marca Collezione Prosecco",25.29,no,,,https://www.instacart.com/store/items/item_3662078034,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png",running low
"Cupcake Rose",9.19,yes,13.79,,https://www.instacart.com/store/items/item_187212472,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d1eb4224-a635-452f-b7e4-df2a4db8fee1.jpg",
"Bogle Vineyards Essential Red, California, 2017",10.21,yes,14.36,,https://www.instacart.com/store/items/item_187295746,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b663cb23-4de1-4183-ada7-1b6d2ca9d7b3.png",
"Headsnapper Prosecco Rose",11.49,yes,14.36,,https://www.instacart.com/store/items/item_3034360456,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png",
"Josh Cellars Chardonnay",13.79,yes,16.41,,https://www.instacart.com/store/items/item_187193560,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b1906736-9489-4f31-b093-547ff03e2a98.jpg",
"Stella Rosa Black Cherry",13.79,yes,17.24,,https://www.instacart.com/store/items/item_3127776438,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7c193df8-5d2e-49b8-82ed-7176c3993ca8.png",
"Duckhorn Vineyards Cabernet Sauvignon, Napa Valley",77.04,yes,126.49,,https://www.instacart.com/store/items/item_187136291,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4454f6c6-5b01-4325-a72e-6a63d50309f7.png",
"AIX 2016 Provence Rose Wine",19.54,yes,24.14,,https://www.instacart.com/store/items/item_3027913496,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4c320486-14f7-420f-b5a2-b215e0654257.jpg",
"Sutter Home Moscato White Wine",10.21,yes,11.49,,https://www.instacart.com/store/items/item_187261390,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d8a66f0b-e34c-4d40-b054-c25188c9edf3.jpg",
"Campo Viejo Tempranillo",9.19,yes,14.94,,https://www.instacart.com/store/items/item_250816214,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_89b49aaf-3f70-4b3e-9c30-a46f451b11d7.jpg",
"Beringer Main & Vine White Zinfandel Pink Wine",4.01,yes,6.56,,https://www.instacart.com/store/items/item_187204946,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_190bfc28-eb20-4668-a18a-9023ec01d583.png",
"Barefoot Pinot Grigio White Wine",6.66,yes,8.20,,https://www.instacart.com/store/items/item_187266718,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_af13f79b-bc43-4dde-93f5-56054a9640dc.png",
"Barefoot Moscato White Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_187313461,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bf868def-ec35-4c59-92b2-8285b8a946f2.png",
"MacRostie Winery Sonoma Coast Pinot Noir",33.34,yes,43.69,,https://www.instacart.com/store/items/item_187065798,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3f123e58-305a-4d1f-b175-56db40d03ddc.png",
"Jadot Beaujolais",13.79,yes,17.24,,https://www.instacart.com/store/items/item_187222940,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_293d152f-1273-4e94-ad1b-a421e20e5dea.png",
"Beringer Main & Vine White Zinfandel Pink Wine",8.04,yes,13.12,,https://www.instacart.com/store/items/item_273911235,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_397f0fd1-5548-452a-8325-ccd6590176d7.png",
"Meiomi Pinot Noir Red Wine Half Bottle",14.94,yes,18.39,,https://www.instacart.com/store/items/item_610377924,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bbb97a3c-96e0-4e81-95ec-d5715e04b4f9.jpg",
"House Wine Wine Cocktail, Paloma",5.74,yes,6.89,,https://www.instacart.com/store/items/item_2059320355,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_62dd8aac-5bc7-4a7c-b262-85dbd4bbb8ad.png",
"Brick & Mortar Rose Bubbles, California",6.89,yes,8.04,,https://www.instacart.com/store/items/item_1593687522,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5d576de7-f9da-4acd-aa38-3f31410d2b07.png",running low
"Menage a Trois Dolce Sweet Red Wine",11.49,yes,14.94,,https://www.instacart.com/store/items/item_2934360874,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b245b7c4-ef73-461c-ae3a-36ab2fc92e55.jpg",
"Yes Way Rose Bubbles",5.74,yes,6.89,,https://www.instacart.com/store/items/item_1998633484,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png",
"Bota Box Dry Rose, California",21.84,yes,29.89,,https://www.instacart.com/store/items/item_3387179062,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_96cf5d0e-1c1f-415f-8b19-7f892efccb56.png",
"Duck Hunter Sauvignon Blanc",20.69,yes,25.29,,https://www.instacart.com/store/items/item_2076358672,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e0743686-036b-41b5-a045-ec40a362e133.jpg",
"Alamos Malbec",10.34,yes,14.77,,https://www.instacart.com/store/items/item_187206644,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9da2449c-91f0-4c0e-9917-7ef24ec10664.png",
"Napa Cellars Sauvignon Blanc, Napa County",14.94,yes,19.70,,https://www.instacart.com/store/items/item_187232812,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cdc0c2ee-c13a-4823-a8f0-303344bf2a76.jpg",
"Menage a Trois Cabernet Sauvignon Red Wine",11.49,yes,14.94,,https://www.instacart.com/store/items/item_187332523,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a26fa8da-20c1-4969-9e8b-89d7ba4ed29c.jpg",
"O Olive Oil & Vinegar O Champagne Vinegar",9.19,no,,,https://www.instacart.com/store/items/item_455851122,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_81db9ec7-19b6-4329-a6e6-abb513bf3047.jpg",
"Kendall-Jackson Merlot Vintner's Reserve Red Wine",20.69,yes,27.59,,https://www.instacart.com/store/items/item_312299415,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8dd96ec1-8672-4707-9066-b78c6f7bdc22.png",
"Frank Family Vineyards Chardonnay, Napa Valley, 2007",40.24,yes,54.74,,https://www.instacart.com/store/items/item_271526935,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a39d73db-e383-4c84-aa8f-38f37e133da6.jpg",
"Catena Malbec Classic Malbec",21.84,yes,31.04,,https://www.instacart.com/store/items/item_187317184,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ce1563eb-e024-422e-910f-1c83c96c46ba.jpg",
"Cambria Julia's Vineyard Pinot Noir Red Wine",22.99,yes,27.91,,https://www.instacart.com/store/items/item_460603880,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ecf98f6e-d893-4fc0-8a21-15e3a8367104.png",
"The Federalist Zinfandel Lodi",17.24,yes,22.99,,https://www.instacart.com/store/items/item_267840030,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_405c83f0-ff54-4a22-b27f-c9d5424ae710.jpg",
"Banshee Brut, California",25.29,yes,34.49,,https://www.instacart.com/store/items/item_48089448099,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_fd0cb264-804b-49fe-a39d-b65f63864e33.png",
"7 Deadly® Zins Zinfandel Red Wine",14.94,yes,20.69,,https://www.instacart.com/store/items/item_187097744,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d37d46f7-a8ca-4167-adc5-d245e1eac731.png",
"Substance Cabernet Sauvignon, Columbia Valley",18.39,yes,26.44,,https://www.instacart.com/store/items/item_748543111,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_05cb6952-6aa7-476f-8ded-0a678d1120d5.png",
"Noble Vines Cabernet Sauvignon, 337, California, 2018",10.34,yes,18.06,,https://www.instacart.com/store/items/item_187214124,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dbb33c67-d656-45ea-9878-a26cab695c35.png",running low
"Diamond Collection Merlot California",16.09,yes,22.99,,https://www.instacart.com/store/items/item_187064777,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_01ebecca-fdd7-4edf-9fee-6bc6eeb022fd.png",
"Ferrari-Carano Sauvignon Blanc, Sonoma County, 2020",14.94,yes,21.34,,https://www.instacart.com/store/items/item_192265488,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f335fc87-0e1a-483d-9788-d451b6486832.png",
"St. Francis Sonoma County Old Vines Zinfandel",18.39,yes,25.14,,https://www.instacart.com/store/items/item_187280974,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ba329bb2-dba7-4f01-b987-5f13a80d036a.png",
"Barefoot Merlot, California",6.66,yes,8.20,,https://www.instacart.com/store/items/item_184461952,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_357f7e42-94e6-4088-9cd2-a366a108597a.png",
"Whispering Angel Vin De Provence Rose",18.39,yes,21.84,,https://www.instacart.com/store/items/item_3180997997,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ac4a1753-d6e4-455f-828a-76e9af0ea8e9.png",
"Josh Cellars Merlot",17.24,yes,19.54,,https://www.instacart.com/store/items/item_187193623,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_813f85f3-66e8-48b7-abbe-35fee7f9be47.jpg",
"Nutrisse Permanent Haircolor, Champagne Fizz 82",9.79,yes,11.49,,https://www.instacart.com/store/items/item_238376377,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d90c30db-de6e-4d18-b630-7e7ab2cd1903.png",
"Bogle Vineyards Merlot",10.21,yes,12.93,,https://www.instacart.com/store/items/item_187285163,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4983be84-e369-45ea-beb9-32b417d8d5c9.png",
"Jadot Pinot Noir, Bourgogne, Beaune France, 2017",24.14,yes,29.56,,https://www.instacart.com/store/items/item_187206199,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c5e69a90-37e3-4398-91f2-88130a929050.png",
"Joseph Phelps Cabernet Sauvignon",91.99,yes,113.16,,https://www.instacart.com/store/items/item_251043961,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e8494e05-eea5-41f4-b23d-dab7aa130c88.jpg",
"Rodney Strong Chardonnay, California",11.49,yes,18.06,,https://www.instacart.com/store/items/item_187233764,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_07f8135a-94b0-4385-878e-58a8a2d26605.png",
"Gekkeikan Sake",6.89,yes,9.19,,https://www.instacart.com/store/items/item_187124654,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_82f67c32-4353-4ddf-a17f-582201d26a2e.png",
"Josh Cellars Legacy Red Blend",17.24,yes,19.54,,https://www.instacart.com/store/items/item_184578765,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4e54dd73-c743-4ef4-8efe-de45966ebe3a.jpg",
"DAOU Cabernet Sauvignon",31.04,yes,41.39,,https://www.instacart.com/store/items/item_187319670,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7ef3e6ed-006c-43f5-b723-25a3348368a3.png",
"Fre Red Wine Blend, Alcohol-Removed",10.39,yes,13.79,,https://www.instacart.com/store/items/item_606948258,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9ac87323-38b1-4f69-86d5-afc729ea83e0.jpg",
"Toasted Head Chardonnay White Wine",10.91,yes,14.94,,https://www.instacart.com/store/items/item_187234610,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_530ad2c7-21a5-4155-8dab-a61f5f495217.png",
"19 Crimes Snoop Dogg Cali Red",13.79,yes,17.24,,https://www.instacart.com/store/items/item_44151372861,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dc971fd8-0dd3-4716-9efa-b371634dd756.jpg",
"Menage a Trois Midnight Dark Red Wine Blend",9.19,yes,13.12,,https://www.instacart.com/store/items/item_187169470,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d859d78c-f9f0-4326-be42-7238b3467e6d.jpg",
"Barefoot Sauvignon Blanc White Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_12408826386,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9d825705-351f-4041-b57b-ddc7675e212b.png",
